timestamp_hour,traffic_density,noise_level,pedestrian_count,emergency_vehicle_siren
23,45.304644376753394,72.08981944106466,137.3705493817252,0.0
4,26.01314791193776,45.58505751936384,174.87687565446916,0.0
2,29.47114826687214,61.75545829890508,214.05897811347265,0.0
11,58.03237714962807,64.08512348377427,153.71895751128167,0.0
7,65.90670221165702,58.136276056369084,232.0843718577325,0.0
21,73.12056495377274,55.95334176692954,261.23135436131656,0.0
2,37.581603816264305,56.370427210312926,170.8321013886326,0.0
0,45.442033468536096,61.74639269367828,201.92959701135166,0.0
2,53.635005291246685,41.90041099019294,272.78093450405584,0.0
4,80.71098381695357,69.6501496106323,289.96357875095,0.0
14,51.72292202320843,55.19868132304149,237.2900625530202,0.0
13,73.26894282099457,61.27802697366783,229.67145865968047,0.0
2,52.549593543609625,63.67102266788067,157.31317326575441,0.0
0,67.29867779642683,54.74194612687043,217.96047002289205,0.0
4,65.39869769828117,58.68961593001004,227.84104203874992,0.0
22,52.49132198762227,39.64759759374496,189.4814920719477,0.0
13,34.69425129106768,67.32123607333072,170.2611872722169,0.0
6,45.96358343106574,70.80069000322165,135.93511632615724,0.0
8,72.33567760826719,42.99006448061246,113.1135122474354,0.0
14,63.16737752720171,55.935071233037384,102.60582433394185,0.0
14,43.495245098422295,47.701306217591856,228.97212864336308,0.0
9,44.86537042063401,58.222596785125944,207.38496626133883,0.0
12,24.03690344351649,66.4863633472096,175.80944342294518,0.0
18,71.66508187972717,69.87308899256625,183.42718511376805,0.0
6,63.2909534036923,71.21853189426848,210.52352707652423,0.0
16,47.943832684372204,73.10543824692213,191.7718464495703,0.0
19,53.002016287601336,57.775872215444345,132.97234099980858,0.0
3,17.43701257804385,48.530413712665606,245.650011013715,0.0
4,42.69928255935876,58.85409699692031,215.20630853349047,0.0
22,70.01668461296204,66.33267502303576,213.2949239906924,0.0
6,64.72321065095122,47.72740219079142,241.87813516791863,0.0
12,54.96050835595898,76.60136953448242,159.31773219701626,0.0
14,49.77922612047595,68.97888538760341,260.6865718862921,0.0
10,61.9460814454449,57.93432831568671,192.9978574028881,0.0
3,45.7792234017337,52.89128069588759,244.42994401654374,0.0
12,25.029602057074882,53.30878918887357,236.72245167438274,0.0
6,49.907012904891914,60.74206213800155,148.0599085998722,0.0
18,56.04678990628366,57.705973972696476,225.1450202457068,0.0
21,66.84016527197032,69.50502755282625,216.31373354233426,0.0
1,28.38206359256002,56.57024171697371,201.5155828747171,0.0
9,48.15633040172817,65.05501810611491,195.28141249823094,0.0
12,48.87044517867315,59.7107511582513,195.70533751411043,0.0
20,33.48122142729332,62.696693573970705,240.63447128219977,0.0
5,57.31509912384941,57.69943564403617,228.8955256895755,0.0
11,61.210520474177024,67.07715541249621,201.52394251328323,0.0
11,45.639615379534355,67.22540080290077,125.40319267643126,0.0
19,80.82638912932208,64.59929025822144,224.72217070418094,0.0
10,45.20959988699513,66.07514327149505,236.18068095888896,0.0
22,43.29974793963999,50.556312224569474,315.0205042723485,0.0
6,42.864929780470966,63.232457629089794,253.7716531552519,0.0
0,37.76751390067267,72.49201767487534,105.04118060422662,0.0
0,41.61461760149215,64.91404567019498,203.92146995093213,0.0
19,28.48866696151214,49.69282497198477,290.5687514332491,0.0
12,47.12700764130061,59.50233490350915,231.17744284508186,0.0
8,50.86211004536445,63.74977938339709,216.43260801866046,0.0
2,15.757962649388034,52.42600483101691,245.01143294576178,0.0
6,48.47075731280216,46.41728803276647,168.88109025045986,0.0
5,50.63201122612894,56.83902131563473,223.9044998313728,0.0
7,57.718834860358086,52.59167592032298,187.47659805040448,0.0
8,68.06952608863737,59.85710968610031,199.01882570947626,0.0
4,62.770313969007645,44.08595352503711,241.42272578475533,0.0
0,40.69454416196672,65.64701062536156,153.66434487539092,0.0
18,38.95381741613531,53.65394964706643,264.3991236900969,0.0
9,58.69256602324781,69.95752236681356,178.85940194572282,0.0
11,41.79080245493718,57.23101160203622,213.03314165752036,0.0
23,31.579189713145638,59.74610953615513,129.97460198625285,0.0
14,85.61212615100894,58.26965121303082,235.99186454356953,0.0
21,45.3391360307421,53.11840309899728,272.3251967973289,0.0
23,40.60213725967184,84.7227946227266,174.26792253909264,0.0
8,17.11804915637032,55.041338219927155,144.48883067452002,0.0
19,62.771031385682434,70.2352152246566,213.89915323713544,0.0
16,35.18096231305188,49.06371053936605,272.74053224958715,0.0
16,50.429308393517395,63.72131391093161,127.5071717259547,0.0
19,64.52934734456632,64.78872163931835,144.68459093858291,0.0
11,35.415971784138925,59.7582302290187,177.29052208442423,0.0
6,51.192236777263076,54.289952803604265,158.98280877346522,0.0
1,72.85681115290713,57.36678097386036,159.14072666955025,0.0
2,13.14879414704781,55.9671049802688,95.29396861681114,0.0
16,37.84241229531172,84.02026281835455,229.45284737029337,0.0
4,36.43187174319393,59.77396910555181,216.93602514348177,0.0
16,47.19642316159386,65.2488877866395,115.05754000981773,0.0
23,49.28313683939693,77.81625090425368,272.8597879978123,0.0
16,34.08106050580115,51.236813320258186,284.0546157465244,0.0
16,40.18439980830476,60.37660233167938,162.4547225109943,0.0
1,38.40162544320766,57.30813868318611,258.3274295488503,0.0
1,44.73816132240697,59.13861554516636,171.3501097504527,0.0
21,53.27334098796644,58.20988032882514,209.05582551055303,0.0
22,63.65846183556621,52.68122914369783,158.21189324895454,0.0
4,65.82996494819622,61.95410284996633,310.7125761731138,0.0
0,59.804513920029855,49.37367222583899,185.1991386335051,0.0
0,36.89038820772355,69.88882737309018,206.3224511411731,0.0
18,49.95056119508969,66.23309806654603,165.60313062680865,0.0
1,85.61494105238583,55.065371836359844,293.06577986181975,0.0
20,65.21799039030947,55.55016678626141,294.33073230447053,0.0
11,43.39243161689713,62.75510562348253,281.54645906314704,0.0
5,73.73057274445671,52.01454684393818,247.8220174173811,0.0
22,44.17896215303879,78.11980124134871,168.76052265329736,0.0
3,39.973970475450976,63.57925728691769,241.3925047981209,0.0
22,70.93597903892847,63.932631513836775,199.64786005376322,0.0
10,30.355260649821524,66.81445080357285,265.6204310871316,0.0
23,21.293336295974655,54.205367259299294,255.79510266826807,0.0
16,64.11926867090713,70.89009981784774,167.5367210962038,0.0
5,50.41536397424319,61.14533366215464,247.3912901418608,0.0
23,51.910482178057336,69.50145470998832,234.1017225021963,0.0
4,44.57865740859534,58.020468734316694,61.32185685432759,0.0
19,46.422599489239126,73.17278226731186,240.0468319814731,0.0
1,43.128351457529355,64.0134362702479,178.41021056798968,0.0
5,40.610106046183994,81.82507024177087,155.69787728341632,0.0
21,44.271346664468574,56.3047838317777,157.83696978531287,0.0
10,43.798231417734506,62.04549396090746,193.23785521839844,0.0
15,37.571243434718966,49.68423753129842,224.00297900433418,0.0
15,41.82246201002234,54.7070176245378,131.726898890391,0.0
0,12.458607175066767,66.18686547847906,209.49239181062322,0.0
8,60.26963302332753,71.293244375395,228.8379033096536,0.0
5,55.853799034747134,89.65010351720721,293.09028918348156,0.0
15,48.72636751256252,59.03371093376779,146.16549153874348,0.0
2,53.55986577139615,50.66786592354402,182.5193906611098,0.0
19,54.10366104707943,67.53325760377241,213.08314863482394,0.0
3,39.13997305093552,48.72172779498694,257.3704665095803,0.0
18,42.01129546669393,65.64277388026736,184.7888059414093,0.0
2,57.924749144455646,54.977442838058764,259.93206859955257,0.0
18,53.11255227738704,62.115949703803935,103.13188417617701,0.0
19,80.64980734523458,70.91046102164667,137.3325903439057,0.0
6,74.29418233155967,58.89266570919304,217.43221721671102,0.0
19,63.99518210582525,69.32879084328621,129.45877509560626,0.0
8,38.57397626408271,68.73158548619149,141.27647366166417,0.0
0,41.53164495095638,41.35668471690906,173.61115678770304,0.0
7,34.96929914556898,50.98399253964428,238.5719495957912,0.0
6,54.19636024680064,44.38193138604528,105.20175793463554,0.0
17,8.885677333104475,80.01737102530136,208.5149181081197,0.0
7,43.120710845855015,58.94608074562674,251.6481973576403,0.0
0,45.39925401017274,77.80829212966643,190.25273957855208,0.0
10,27.13564200245012,43.670477194580165,181.55848852037298,0.0
17,61.96604471867952,54.27231575451474,220.0885641279287,0.0
22,32.91287407115176,68.00498241765973,190.394447363928,0.0
9,54.01613998554892,61.79274604426684,269.5249890620373,0.0
2,91.75666135233577,65.32859892813458,144.42934939327824,0.0
6,25.83491585067168,47.46191766206743,197.41779224174576,0.0
15,47.77172892489426,73.76803492878929,210.2843187480342,0.0
15,43.88809793547102,67.77016095757288,181.077297407677,0.0
19,40.97046981655423,64.01625505491474,56.435866852126935,0.0
16,61.403766419530406,53.14389718918192,191.95475459754036,0.0
1,66.59493657242663,63.23800127605945,245.00884934562333,0.0
0,61.574572239520045,57.0851002100651,238.90545930630088,0.0
15,39.149913763231496,43.49508789962238,217.73892410851,0.0
11,86.50772117603624,59.49577148278512,145.10688208253882,0.0
4,23.44635217487162,58.43269601777474,219.7654731229242,0.0
4,34.51056396448558,70.6240150987512,171.3281089228881,0.0
22,52.54593926585561,37.65573557685798,217.67414529743334,0.0
8,51.340908787184745,62.35199828854701,206.07525057008579,0.0
8,57.32066119068124,48.44431951894283,151.1812364358314,0.0
2,73.70201142612802,63.192233421955464,155.37720803215484,0.0
18,48.202236209516016,63.74280055577306,217.75112272107583,0.0
15,51.705941903194706,59.131552228698084,188.9443452355749,0.0
15,41.08225920913626,68.07293124811085,157.98592846714354,0.0
2,58.82492777690963,47.542339409003006,153.85849051365835,0.0
19,45.22282234024491,71.07720450281701,184.8084576006892,0.0
23,45.21414468400486,52.91921133805859,278.4052397359105,0.0
21,58.152247294456664,44.441013495101046,173.69609838940207,0.0
23,65.52381390620899,57.27604029500191,199.29902308712056,0.0
0,16.878401724891845,39.048424773200146,205.0822143844755,0.0
23,55.411676370101425,62.541738922462024,143.44868042540287,0.0
19,45.94695021983693,57.407495574197746,111.85837580786524,0.0
10,64.21425406492114,72.33686921376037,148.66796326321344,0.0
16,46.24816098388233,66.48924210506996,212.35386889031517,0.0
7,69.51578649743449,46.0800366281199,204.36655289577047,0.0
3,39.853804692739416,51.61612508882115,235.12032845755326,0.0
5,16.545051385611664,65.20664420534209,204.83749474795582,0.0
7,65.77389561007499,68.47079009985035,194.52253542653983,0.0
19,37.34682556631794,72.2250091488688,169.79938625374365,0.0
2,26.296220948847093,72.14509285305348,244.23033949313464,0.0
15,50.24080127965896,59.10477389752094,154.04099306396415,0.0
2,46.41232000954747,63.62655622251169,144.48002413519896,0.0
17,62.346574636175106,72.98738503943797,228.35277586940515,0.0
13,63.38616229722817,56.966915380640515,133.34213446731724,0.0
17,51.43430668834089,63.79726186940124,320.7395499329316,0.0
1,36.72776087123023,56.731192203203484,203.99966902795717,0.0
21,54.304118918364466,54.49051885534573,217.39530581624427,0.0
2,52.477915701808655,60.48385118285803,159.57900877383065,0.0
15,58.53405011704462,53.124565486604084,184.2367577879227,0.0
8,36.87789929382947,58.69084027230251,178.6621441558823,0.0
3,43.9944069024867,49.65045135467867,172.90825061656793,0.0
0,57.64067174504159,58.100056128176206,231.64808757549133,0.0
3,68.70990582847587,64.48390293615861,177.52119808873593,0.0
0,64.48883011939385,54.112364637932046,250.87506145420906,0.0
13,51.230823067291965,60.092917525309126,333.15911750599116,0.0
20,42.689074641182785,61.393425936212644,185.22293799267254,0.0
15,56.05730838018958,64.52534891821335,207.6157756788312,0.0
19,33.62914344059794,58.66420158694784,218.9741028582754,0.0
23,37.74497841108659,70.85866341867806,290.5752406296758,0.0
7,72.64656968689435,38.990811385480825,195.86761074809056,0.0
6,56.030517200703834,89.37752847167773,158.54915401708186,0.0
2,44.78709899340568,51.28866235962484,136.68297471871477,0.0
16,62.43708026877903,64.03390023354078,197.1008026283883,0.0
0,69.30462445774391,50.615320897941515,177.58098904730588,0.0
15,43.3304366263154,66.44268159509302,300.50046446500005,0.0
11,43.58888086325787,62.76569152594928,288.4931210338483,0.0
18,41.71031339979491,53.49286462654911,148.2813586038201,0.0
21,64.45775478073043,70.73087345410313,164.46199482254107,0.0
22,64.60336171280186,58.36039120398079,203.6885053943443,0.0
21,70.78854981936648,65.47215938057003,269.86132112793814,0.0
13,65.12904424773254,50.82840194803964,202.85065681855255,0.0
5,25.516728808572218,59.6911236442842,167.63796810059767,0.0
5,54.21446481377299,80.03407267182105,197.05590950486376,0.0
12,34.12421895729422,69.6296552911413,168.57575680519767,0.0
18,42.30628437542877,63.07620755451052,230.1238604719741,0.0
21,52.55891305371295,55.51079172390204,164.54831441676475,0.0
7,62.53348097524856,60.674985358750085,174.47819737865166,0.0
1,36.63734986323384,61.97565990172382,258.0966906728048,0.0
20,15.129205078213978,64.49228434919745,161.58175263429638,0.0
0,52.70796262708147,49.23339491822334,127.6935983719919,0.0
14,89.65357375097825,66.68407960942365,204.74968756781522,0.0
0,46.95730670494771,49.104069017053476,181.9763297897702,0.0
4,50.70373152425388,76.31125852281872,225.5707750464977,0.0
15,76.73245427804119,52.283716775831216,215.8735967365545,0.0
18,58.85411928592682,62.96628319676176,198.4040752678319,0.0
3,53.25291555474408,70.05142573278017,196.9478287265002,0.0
2,56.63174997970209,57.4761995653555,163.20707753385824,0.0
16,53.75365898860473,63.40600019099858,204.16735354966215,0.0
16,32.90368357764941,74.35181549190051,244.06423907163844,0.0
11,29.878322633004537,65.64402987893266,151.32766293002618,0.0
13,78.30242168186355,63.55550629674353,199.73013118192327,0.0
20,52.758250278577364,43.152146051795384,251.91943778673058,0.0
5,51.50143163869547,50.662777472597774,225.27120466083497,0.0
2,48.646585039156854,70.46920127650012,265.4736448175356,0.0
8,61.716099014246794,65.69950305341382,171.59288350828328,0.0
4,88.0803665260623,67.21466273785074,108.4615775802567,0.0
23,57.85929000661691,66.35396932214897,210.03259019778434,0.0
16,41.17869760528171,72.89756528375374,218.12854075132427,0.0
13,47.99898713162684,57.38600075044877,268.42109772363375,0.0
20,66.06494700807883,61.20499958789301,259.4072867353492,0.0
2,41.25799097880504,49.713256668709164,226.83718115062308,0.0
0,62.78369733545402,47.21977416563624,238.2695107085217,0.0
19,15.188939390328045,43.56259284411942,190.40892708966805,0.0
20,46.5518064283042,51.14836501000153,139.04426943403917,0.0
22,59.42210020221004,75.52561815489642,205.8860608690455,0.0
0,69.05188319863574,44.47272932183962,249.12867318138888,0.0
2,37.72288674436413,56.96464014422802,232.81804349142743,0.0
17,27.458524735540948,47.06854676353842,241.69036695796822,0.0
9,46.08897252662271,53.99026036996639,178.6122156476624,0.0
21,33.11871488379667,61.696937923520196,186.7226580990788,0.0
2,47.76444999905705,52.99884126794992,224.17127440573017,0.0
7,49.90019818053144,70.89664865016461,172.67463027456228,0.0
13,30.212824321970828,75.33978120849567,174.2141465033499,0.0
23,62.06658665166297,37.50904271944061,214.89911181887257,0.0
17,47.641791599533235,53.17007669648877,238.0452371578454,0.0
14,66.20689803508024,60.59142122272422,190.02356633352957,0.0
21,22.326421395558594,71.2611702601538,141.84052694731804,0.0
22,34.74211744181914,55.457557248467374,163.2098042478585,0.0
1,57.75003962972184,59.800646047541896,210.1836042446549,0.0
9,38.01334143762102,48.432557749480516,209.57604819329825,0.0
1,47.53196512925456,44.672041477376546,212.0619068827674,0.0
16,50.01048676335762,74.45384689582934,226.06476452978782,0.0
7,52.373839714300516,41.75930126107063,200.2905279271225,0.0
0,39.83650680899439,83.28619008421566,213.2528022420156,0.0
8,52.23929845208716,67.25151399381741,197.74865885855667,0.0
10,38.2618444214828,66.79973075516756,257.43667414647194,0.0
21,60.11420703120163,65.7546866749443,271.6171015608751,0.0
15,48.27733970775465,57.47314311999036,140.54943588099826,0.0
6,52.32554935393278,63.9208452970087,187.23740289488734,0.0
9,88.548902595355,58.11103312215525,201.6362245770354,0.0
22,33.39343318099968,65.5307327644048,186.65426439928396,0.0
2,70.82873403560433,59.66313473091284,289.64612956654366,0.0
17,10.10972964425941,50.496518168982654,211.19776390448672,0.0
23,18.824350176215855,51.294273837382434,159.7314086474828,0.0
12,31.390398834686437,50.15727624707496,229.82211697803356,0.0
6,32.33707452087596,69.7090073193431,213.54872694230963,0.0
3,53.055526972082745,53.82553387540902,215.20964597767107,0.0
12,54.34763396252702,40.878968389151396,290.3938079399595,0.0
19,46.17768097441453,63.96838665848805,217.53925878774047,0.0
0,47.75183049856307,75.14517562589582,184.8169238063002,0.0
7,57.91647141397491,67.73083189177527,102.23617868449494,0.0
13,62.49835816431113,53.96676434778288,191.7300490928244,0.0
15,30.101914758353615,44.13188284404911,265.2984958663594,0.0
13,44.571635431504944,58.657318966424896,195.44154402219064,0.0
11,48.956152656304845,58.4077612190329,87.99750507402484,0.0
18,57.2797399484068,50.30800389686234,175.08188039037768,0.0
22,38.409992865897934,65.51037302242537,249.6344269456396,0.0
14,48.66168236609495,78.46626500830473,227.29085872810077,0.0
1,50.449754517907365,62.22282717458284,158.00595517446322,0.0
1,39.432948448107055,61.60476206998845,171.7357611800459,0.0
22,39.07527275078171,50.62771951166177,179.46456704487917,0.0
21,51.48118666456002,73.97414703060372,166.8643114068535,0.0
18,48.044822810191874,59.24855833189983,98.51630661302089,0.0
21,57.50716279130948,54.21036744805829,238.1795550309928,0.0
21,34.20111919032506,60.636883936516156,262.85299783445464,0.0
16,44.73977708181819,64.7196133324661,124.07755280176299,0.0
19,46.56175922669612,61.39215408644903,262.19264662931573,0.0
9,62.207958621854075,72.06153395670592,194.8488399301392,0.0
5,35.893793381481466,63.83971552546862,261.2566174083937,0.0
14,53.519780077326295,57.16058189117465,201.8975218145223,0.0
21,53.7913326130683,64.0119221632689,206.7772296079315,0.0
10,74.69595864019959,64.99637101125957,218.62173234911063,0.0
4,34.89365953540609,47.03624080736158,160.49668374323608,0.0
0,40.14150022823759,71.49419728263715,259.73370721640106,0.0
7,35.93966476665018,56.99095980638641,143.93096809626076,0.0
20,24.953312418973997,57.2467677649457,179.89666277416646,0.0
11,76.47030401394078,67.51375987075946,226.21323388215845,0.0
11,31.377481535763163,67.47165224259581,174.5402379757268,0.0
4,37.755418864177315,52.991683211339144,238.87656204074722,0.0
6,69.7364976242324,68.02901618145685,268.7933086591978,0.0
3,23.70339429592677,54.39551848510476,250.62730005269185,0.0
5,61.34527353931072,78.19573046698656,103.19423431606893,0.0
12,28.80463481987334,51.71806018734236,206.29234848096786,0.0
19,68.7004210479438,62.394774617058964,251.4341305348196,0.0
14,17.451834694387124,52.17982363092393,134.16255765889716,0.0
2,23.69795875624006,82.22695629135075,236.18052936144375,0.0
22,41.82616647561637,47.62179055912884,233.3730390819656,0.0
7,64.57734035259104,65.24362747252911,139.39550540308673,0.0
19,49.5356262404514,52.650895855222004,241.71163328700806,0.0
15,44.964273906701436,56.45892358552013,213.63488967649675,0.0
12,70.19066311197076,64.53537833745176,232.51908943606344,0.0
17,82.3285930764961,72.24584437626143,151.68438071174336,0.0
9,60.08385926620658,76.23396562299045,207.50680581856923,0.0
18,40.65718245348075,44.630520399736795,114.75607229338381,0.0
16,43.727854489860924,62.67751224364462,86.15043962334745,0.0
23,30.67328930364013,74.59493603383521,207.0414213263875,0.0
18,51.512261333810784,43.146890612380595,255.0298803380655,0.0
22,25.556105210355092,63.14383494054847,212.646840713254,0.0
4,58.27795482964251,59.97916202579816,196.8276968027927,0.0
20,80.08361068459931,64.14541814379788,190.62329399725633,0.0
22,60.76387369689575,52.276959746735244,152.87173042784673,0.0
8,42.96278419707598,45.6438117178656,188.90695481023468,0.0
11,57.904061189476856,40.86893574820975,221.08422341322222,0.0
20,74.30800167748816,69.76383953462103,178.23888835996857,0.0
0,73.55741952891708,71.04049136483354,237.52934269178883,0.0
0,34.94363162654944,63.02685348995986,209.79875169323014,0.0
14,57.65444584373485,54.65851650311903,215.84897088867032,0.0
1,47.62847764894702,43.769541065342544,244.43313767754802,0.0
21,62.0988987187053,65.63345462505023,173.66222836725046,0.0
15,55.754209307251564,48.992207171633154,232.96902930934758,0.0
7,14.45417885773329,52.88701375239462,180.6761641374013,0.0
12,44.779803705547415,54.134359204372814,216.975724190942,0.0
20,52.97837544344438,58.02464774303032,167.71143246817158,0.0
0,28.484525492617315,52.40959552791352,154.4648088467634,0.0
15,58.71533014798978,60.33458770992303,204.5932372824247,0.0
6,27.139771374094547,53.78181699493609,105.73999739894414,0.0
4,38.02341428874419,67.01373064839223,185.1866278245559,0.0
21,70.11967879550201,70.31062913988053,119.68114971954098,0.0
22,36.74333316703597,61.085426760284385,238.9617017156804,0.0
2,58.60950438802513,64.62626335381103,252.50552980544572,0.0
11,23.696394231369695,81.1785594962589,156.8024389289597,0.0
15,81.21971985147712,48.273967431386836,221.41564812367483,0.0
18,45.431695422691135,47.665318987198944,244.9567856843746,0.0
4,51.429812104215785,66.94997900776875,245.12346112508916,0.0
21,52.685551948234476,79.46542837514765,210.72254169858206,0.0
13,59.11350296497038,57.39501438061277,236.71523377807483,0.0
4,27.212300255207346,77.26833842218761,167.5334344039803,0.0
14,49.91995293745005,60.9643371879349,204.156123282834,0.0
