timestamp_hour,traffic_density,noise_level,pedestrian_count,emergency_vehicle_siren,category
7,49.116711925524314,52.036670368129194,143.73829902520222,0.0,Normal
8,54.6370805806066,54.94284387444012,149.50941285473814,0.0,Normal
4,51.81083411680408,48.634381410014846,170.71136289237768,0.0,Normal
0,40.03709021971559,57.25880425014462,126.83217243769546,0.0,Normal
18,39.10870262193883,52.461579858826575,182.19956184504846,0.0,Normal
9,49.63603521239883,58.98300894672543,139.4297009728614,0.0,Normal
11,40.62176130929983,53.89240464081449,156.5165708287602,0.0,Normal
23,35.17556784701101,54.89844381446205,114.98730099312642,0.0,Normal
14,63.99313394720477,54.30786048521233,167.99593227178477,0.0,Normal
21,42.51420588306245,52.24736123959891,186.16259839866444,0.0,Normal
23,39.98780653849165,64.88911784909064,137.13396126954632,0.0,Normal
8,27.46295955006417,53.01653528797086,122.24441533726001,0.0,Normal
19,51.81121673903063,59.09408608986264,156.9495766185677,0.0,Normal
16,37.09651323362767,50.62548421574642,186.37026612479357,0.0,Normal
16,45.22896447654261,56.488525564372644,113.75358586297736,0.0,Normal
19,52.74898525043537,56.915488655727344,122.34229546929146,0.0,Normal
11,37.221851618207424,54.90329209160748,138.6452610422121,0.0,Normal
6,45.63585961454031,52.71598112144171,129.4914043867326,0.0,Normal
1,57.190299281550466,53.946712389544146,129.57036333477512,0.0,Normal
2,25.346023545092166,53.38684199210752,97.64698430840556,0.0,Normal
16,38.51595322416625,64.60810512734183,164.7264236851467,0.0,Normal
4,37.76366492970343,54.90958764222072,158.46801257174087,0.0,Normal
16,43.504759019516726,57.0995551146558,107.52877000490886,0.0,Normal
23,44.617672981011694,62.12650036170147,186.42989399890615,0.0,Normal
16,36.50989893642728,51.49472532810327,192.0273078732622,0.0,Normal
16,39.76501323109588,55.15064093267175,131.22736125549716,0.0,Normal
1,38.81420023637742,53.923255473274445,179.16371477442516,0.0,Normal
1,42.193686038617045,54.655446218066544,135.67505487522635,0.0,Normal
21,46.74578186024877,54.28395213153006,154.52791275527653,0.0,Normal
22,52.28451297896864,52.072491657479134,129.10594662447727,0.0,Normal
4,53.44264797237132,55.78164113998653,205.3562880865569,0.0,Normal
0,50.22907409068259,50.74946889033559,142.59956931675256,0.0,Normal
0,38.008207044119224,58.95553094923607,153.16122557058657,0.0,Normal
18,44.97363263738117,57.493239226618414,132.80156531340432,0.0,Normal
1,63.994635227939106,53.02614873454394,196.53288993090987,0.0,Normal
20,53.11626154149838,53.22006671450456,197.16536615223526,0.0,Normal
11,41.4759635290118,56.102042249393016,190.77322953157352,0.0,Normal
5,57.65630546371024,51.80581873757527,173.91100870869056,0.0,Normal
22,41.89544648162069,62.247920496539486,134.38026132664868,0.0,Normal
3,39.652784253573856,56.43170291476707,170.69625239906046,0.0,Normal
22,56.165855487428516,56.57305260553471,149.8239300268816,0.0,Normal
10,34.52280567990481,57.72578032142914,182.8102155435658,0.0,Normal
23,29.689779357853148,52.68214690371972,177.89755133413405,0.0,Normal
16,52.530276624483804,59.35603992713909,133.7683605481019,0.0,Normal
5,45.2215274529297,55.45813346486186,173.6956450709304,0.0,Normal
23,46.01892382829725,58.80058188399533,167.05086125109815,0.0,Normal
4,42.108617284584184,54.208187493726676,80.6609284271638,0.0,Normal
19,43.09205306092753,60.26911290692475,170.02341599073657,0.0,Normal
1,41.33512077734899,56.60537450809916,139.20510528399484,0.0,Normal
5,39.9920565579648,63.73002809670835,127.84893864170816,0.0,Normal
21,41.94471822104991,53.52191353271108,128.91848489265644,0.0,Normal
10,41.6923900894584,55.818197584362984,146.6189276091992,0.0,Normal
15,38.37132983185012,50.87369501251937,162.0014895021671,0.0,Normal
15,40.63864640534525,52.88280704981512,115.8634494451955,0.0,Normal
0,24.977923826702277,57.474746191391624,154.7461959053116,0.0,Normal
8,50.47713761244135,59.517297750158,164.4189516548268,0.0,Normal
5,48.122026151865136,66.86004140688289,196.54514459174078,0.0,Normal
15,44.32072934003334,54.61348437350712,123.08274576937174,0.0,Normal
2,46.898595078077946,51.26714636941761,141.2596953305549,0.0,Normal
19,47.18861922510902,58.01330304150896,156.54157431741197,0.0,Normal
3,39.20798562716561,50.488691117994776,178.68523325479015,0.0,Normal
18,40.739357582236764,57.25710955210695,142.39440297070465,0.0,Normal
2,49.22653287704301,52.9909771352235,179.96603429977628,0.0,Normal
18,46.66002788127309,55.84637988152157,101.5659420880885,0.0,Normal
19,61.34656391745844,59.36418440865867,118.66629517195285,0.0,Normal
6,57.95689724349849,54.557066283677216,158.7161086083555,0.0,Normal
19,52.4640971231068,58.73151633731449,114.72938754780313,0.0,Normal
8,38.906120674177444,58.492634194476594,120.63823683083208,0.0,Normal
0,40.483543973843396,47.54267388676362,136.8055783938515,0.0,Normal
7,36.98362621097013,51.39359701585771,169.2859747978956,0.0,Normal
6,2.537059693589044,145.49463051039038,102.60087896731777,0.0,Unusual
17,4.371112623425879,147.89152151195293,154.25745905405986,0.0,Unusual
7,2.467732901700593,148.43656357077663,175.82409867882015,0.0,Unusual
0,3.5112938301583214,148.22042150531092,145.12636978927603,0.0,Unusual
10,4.964084194995352,158.1522200511311,140.7792442601865,0.0,Unusual
17,0.6574455994899081,154.28065288933712,160.04428206396435,0.0,Unusual
22,35.88686617128094,58.20199296706389,145.197223681964,0.0,Normal
9,47.14194132562609,55.71709841770674,184.76249453101866,0.0,Normal
2,67.2702193879124,57.131439571253836,122.21467469663912,0.0,Normal
6,32.11195512035823,49.98476706482697,148.70889612087288,0.0,Normal
15,43.811588759943604,60.50721397151572,155.1421593740171,0.0,Normal
15,41.74031889891788,58.10806438302916,140.5386487038385,0.0,Normal
19,40.18425056882892,56.606502021965895,78.21793342606347,0.0,Normal
16,51.08200875708288,52.25755887567277,145.97737729877016,0.0,Normal
1,53.85063283862754,56.29520051042378,172.50442467281167,0.0,Normal
0,51.17310519441069,53.834040084026036,169.45272965315044,0.0,Normal
15,39.21328734039013,48.39803515984895,158.869462054255,0.0,Normal
11,64.47078462721933,54.79830859311405,122.55344104126941,0.0,Normal
4,30.838054493264863,54.373078407109894,159.88273656146208,0.0,Normal
4,36.73896744772564,59.24960603950048,135.66405446144404,0.0,Normal
22,46.35783427512299,46.06229423074319,158.83707264871666,0.0,Normal
8,45.7151513531652,55.9407993154188,153.03762528504288,0.0,Normal
8,48.904352635029994,50.37772780757713,125.5906182179157,0.0,Normal
2,57.64107276060162,56.27689336878218,127.68860401607742,0.0,Normal
18,44.041192645075206,56.49712022230922,158.87556136053792,0.0,Normal
15,45.909835681703846,54.65262089147923,144.47217261778746,0.0,Normal
15,40.243871578206004,58.229172499244335,128.99296423357177,0.0,Normal
2,49.70662814768514,50.016935763601204,126.92924525682918,0.0,Normal
19,42.45217191479728,59.4308818011268,142.4042288003446,0.0,Normal
23,42.447543831469254,52.16768453522344,189.20261986795526,0.0,Normal
21,49.34786522371022,48.77640539804042,136.84804919470102,0.0,Normal
23,53.27936741664479,53.91041611800076,149.6495115435603,0.0,Normal
0,27.335147586608983,46.61936990928006,152.54110719223775,0.0,Normal
23,47.88622739738743,56.01669556898481,121.72434021270143,0.0,Normal
19,42.838373450579695,53.9629982296791,105.92918790393261,0.0,Normal
10,52.58093550129127,59.93474768550414,124.33398163160672,0.0,Normal
16,42.99901919140391,57.595696842027984,156.17693444515757,0.0,Normal
7,55.408419465298394,49.43201465124796,152.18327644788522,0.0,Normal
3,39.58869583612769,51.64645003552846,167.56016422877664,0.0,Normal
5,27.15736073899289,57.08265768213683,152.4187473739779,0.0,Normal
7,53.41274432537333,58.388316039940136,147.26126771326992,0.0,Normal
19,38.251640302036236,59.890003659547524,134.89969312687182,0.0,Normal
2,32.357984506051785,59.858037141221395,172.11516974656732,0.0,Normal
15,45.128427349151444,54.641909559008376,127.02049653198208,0.0,Normal
2,43.08657067175865,56.45062248900467,122.24001206759948,0.0,Normal
17,51.58483980596006,60.19495401577519,164.17638793470257,0.0,Normal
13,52.13928655852169,53.786766152256206,116.67106723365862,0.0,Normal
17,45.76496356711514,56.518904747760494,210.3697749664658,0.0,Normal
1,37.92147246465612,53.692476881281394,151.99983451397858,0.0,Normal
21,47.29553008979438,52.79620754213829,158.69765290812214,0.0,Normal
2,46.32155504096462,55.193540473143216,129.78950438691533,0.0,Normal
15,49.551493395757134,52.249826194641635,142.11837889396134,0.0,Normal
8,38.001546290042384,54.476336108921004,139.33107207794114,0.0,Normal
3,41.79701701465957,50.86018054187147,136.45412530828395,0.0,Normal
0,49.07502493068885,54.240022451270484,165.82404378774567,0.0,Normal
3,54.978616441853795,56.79356117446345,138.76059904436798,0.0,Normal
0,52.72737606367672,52.644945855172814,175.43753072710453,0.0,Normal
13,45.65643896922238,55.03716701012365,216.57955875299558,0.0,Normal
20,41.100839808630816,55.55737037448506,142.61146899633627,0.0,Normal
15,48.23056446943444,56.81013956728534,153.8078878394156,0.0,Normal
19,36.26887650165224,54.46568063477914,159.4870514291377,0.0,Normal
23,38.46398848591285,59.343465367471225,195.2876203148379,0.0,Normal
7,57.078170499676986,46.59632455419233,147.93380537404528,0.0,Normal
6,48.216275840375374,66.75101138867109,129.27457700854094,0.0,Normal
2,42.21978612981636,51.515464943849935,118.34148735935739,0.0,Normal
16,51.63310947668215,56.61356009341631,148.55040131419415,0.0,Normal
0,55.29579971079675,51.24612835917661,138.79049452365294,0.0,Normal
15,41.44289953403488,57.57707263803721,200.25023223250003,0.0,Normal
11,41.5807364604042,56.10627661037971,194.24656051692415,0.0,Normal
18,40.57883381322395,52.397145850619644,124.14067930191005,0.0,Normal
21,52.71080254972289,59.29234938164125,132.23099741127055,0.0,Normal
22,52.78845958016099,54.344156481592314,151.84425269717215,0.0,Normal
21,56.087226570328795,57.188863752228016,184.93066056396907,0.0,Normal
13,53.068823598790686,51.331360779215856,151.4253284092763,0.0,Normal
5,31.94225536457185,54.87644945771368,133.81898405029884,0.0,Normal
5,47.2477145673456,63.01362906872842,148.5279547524319,0.0,Normal
12,36.53291677722358,58.851862116456516,134.28787840259884,0.0,Normal
18,40.89668500022868,56.230483021804204,165.06193023598706,0.0,Normal
21,46.36475362864691,53.20431668956082,132.27415720838238,0.0,Normal
7,51.68452318679923,55.269994143500035,137.23909868932583,0.0,Normal
1,37.87325326039138,55.79026396068953,179.0483453364024,0.0,Normal
20,26.40224270838079,56.796913739678985,130.7908763171482,0.0,Normal
0,46.44424673444345,50.69335796728934,113.84679918599595,0.0,Normal
14,66.1485726671884,57.67363184376946,152.3748437839076,0.0,Normal
0,43.37723024263878,50.64162760682139,140.9881648948851,0.0,Normal
4,45.375323479602066,61.52450340912749,162.78538752324883,0.0,Normal
15,59.25730894828863,51.913486710332485,157.93679836827727,0.0,Normal
18,49.72219695249431,56.1865132787047,149.20203763391595,0.0,Normal
3,46.734888295863506,59.02057029311207,148.47391436325012,0.0,Normal
2,48.536933322507785,53.9904798261422,131.60353876692912,0.0,Normal
16,47.00195146058919,56.36240007639943,152.08367677483108,0.0,Normal
16,35.88196457474635,60.74072619676021,172.03211953581922,0.0,Normal
11,34.26843873760242,57.25761195157307,125.66383146501309,0.0,Normal
13,60.09462489699389,56.42220251869741,149.86506559096165,0.0,Normal
20,46.47106681524126,48.26085842071815,175.95971889336528,0.0,Normal
5,45.80076354063759,51.26511098903911,162.63560233041747,0.0,Normal
2,44.27817868755032,59.187680510600046,182.7368224087678,0.0,Normal
8,51.24858614093162,57.27980122136553,135.79644175414163,0.0,Normal
4,65.30952881389989,57.885865095140296,104.23078879012834,0.0,Normal
23,49.19162133686235,57.54158772885959,155.0162950988922,0.0,Normal
16,40.29530538948358,60.1590261135015,159.06427037566212,0.0,Normal
13,43.932793136867645,53.95440030017951,184.21054886181687,0.0,Normal
20,53.56797173764204,55.481999835157204,179.7036433676746,0.0,Normal
2,40.33759518869602,50.885302667483664,163.41859057531153,0.0,Normal
0,51.81797191224214,49.887909666254494,169.13475535426085,0.0,Normal
19,26.434101008174956,48.42503713764777,145.20446354483403,0.0,Normal
20,43.16096342842891,51.45934600400061,119.52213471701958,0.0,Normal
22,50.02512010784535,61.21024726195857,152.94303043452277,0.0,Normal
0,55.161004372605724,48.78909172873585,174.56433659069444,0.0,Normal
2,38.45220626366087,53.785856057691205,166.40902174571372,0.0,Normal
17,32.97787985895517,49.82741870541537,170.84518347898413,0.0,Normal
9,42.91411868086545,52.59610414798656,139.3061078238312,0.0,Normal
21,35.99664793802489,55.67877516940808,143.3613290495394,0.0,Normal
2,43.80770666616376,52.199536507179964,162.0856372028651,0.0,Normal
7,44.9467723629501,59.358659460065844,136.33731513728114,0.0,Normal
13,34.44683963838444,61.135912483398265,137.10707325167493,0.0,Normal
23,51.43551288088692,46.00361708777624,157.4495559094363,0.0,Normal
17,43.74228885308439,52.26803067859551,169.0226185789227,0.0,Normal
14,53.6436789520428,55.23656848908969,145.0117831667648,0.0,Normal
21,30.24075807763125,59.50446810406152,120.92026347365902,0.0,Normal
22,36.862462635636874,53.18302289938695,131.60490212392926,0.0,Normal
1,49.13335446918498,54.92025841901676,155.09180212232746,0.0,Normal
9,38.60711543339788,50.373023099792206,154.7880240966491,0.0,Normal
1,43.68371473560243,48.868816590950615,156.0309534413837,0.0,Normal
16,45.0055929404574,60.781538758331735,163.0323822648939,0.0,Normal
7,46.26604784762694,47.703720504428254,150.14526396356126,0.0,Normal
0,39.579470298130346,64.31447603368626,156.6264011210078,0.0,Normal
8,46.19429250777982,57.90060559752697,148.87432942927833,0.0,Normal
10,38.73965035812416,57.719892302067024,178.71833707323597,0.0,Normal
21,50.3942437499742,57.30187466997772,185.80855078043754,0.0,Normal
15,44.08124784413581,53.98925724799614,120.27471794049913,0.0,Normal
6,46.240292988764146,56.568338118803474,143.61870144744367,0.0,Normal
9,65.55941471752267,54.2444132488621,150.81811228851768,0.0,Normal
22,36.14316436319983,57.212293105761916,143.32713219964197,0.0,Normal
2,56.108658152322306,54.86525389236514,194.82306478327183,0.0,Normal
17,23.725189143605018,51.19860726759306,155.59888195224337,0.0,Normal
23,28.372986760648455,51.51770953495298,129.8657043237414,0.0,Normal
12,35.07487937849943,51.062910498829986,164.91105848901677,0.0,Normal
6,35.57977307780051,58.883602927737236,156.77436347115483,0.0,Normal
3,46.6296143851108,52.53021355016361,157.60482298883554,0.0,Normal
12,47.31873811334774,47.351587355660556,195.19690396997976,0.0,Normal
19,42.96142985302108,56.587354663395224,158.76962939387022,0.0,Normal
0,43.8009762659003,61.05807025035833,142.4084619031501,0.0,Normal
7,49.22211808745329,58.09233275671011,101.11808934224747,0.0,Normal
13,51.66579102096593,52.58670573911315,145.8650245464122,0.0,Normal
15,34.387687871121926,48.65275313761964,182.6492479331797,0.0,Normal
13,42.10487223013597,54.46292758656996,147.72077201109533,0.0,Normal
11,44.44328141669592,54.36310448761316,93.99875253701242,0.0,Normal
18,48.88252797248363,51.12320155874494,137.54094019518882,0.0,Normal
22,38.818662861812236,57.20414920897015,174.81721347281982,0.0,Normal
14,6.079052140907038,62.38650600332189,163.6454293640504,1.0,Unusual
1,3.093727178627821,55.88913086983314,129.0029775872316,1.0,Unusual
1,8.237903842212948,55.64190482799538,135.86788059002296,1.0,Unusual
22,9.550605114849889,51.25108780466471,139.7322835224396,1.0,Unusual
21,8.211982825502265,60.58965881224149,133.43215570342676,1.0,Unusual
18,0.01565105191472904,54.699423332759935,99.25815330651045,1.0,Unusual
21,49.003820155365055,52.684146979223314,169.0897775154964,0.0,Normal
21,36.573930234840034,55.25475357460646,181.42649891722732,0.0,Normal
